ACTOR DNE    Actor 	id = 406d640d-6b2e-42fa-9389-14ee769bb79f	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = cbd58b5c-5797-4a6a-8ef8-549972b3fb61	name = Geoffrey Rush                                     	dob = null    
ACTOR DNE    Actor 	id = 7da37285-a3e0-47a7-af69-61429a60d665	name = Taye Diggs                                        	dob = null    
ACTOR DNE    Actor 	id = 7e8e6eca-54d0-4ab4-bcdf-50baac46cd3d	name = Ali Larter                                        	dob = null    
ACTOR DNE    Actor 	id = 1f54f54e-cb14-4a93-ab90-e29dbe96e20e	name = Bridgette Wilson                                  	dob = null    
ACTOR DNE    Actor 	id = 10913c20-5b34-4189-b3d1-2b31efbfb731	name = Lisa Loeb                                         	dob = null    
ACTOR DNE    Actor 	id = 787c8972-b298-4681-8620-9e4357a47eb2	name = Stanley Fields                                    	dob = null    
ACTOR DNE    Actor 	id = 91d3f10c-6cda-4017-9ede-f9b39eb0e4ed	name = Maurice Cstello                                   	dob = null    
ACTOR DNE    Actor 	id = 3c0f285b-8eee-4602-ab4a-bf1fa3d74448	name = Louis Gossett~jr.                                 	dob = null    
ACTOR DNE    Actor 	id = ccc93121-318b-4366-b9f6-0db0dac45412	name = Barton McLane                                     	dob = null    
ACTOR DNE    Actor 	id = 2919b949-f421-4233-92ce-957fbab953dc	name = Joseph King                                       	dob = null    
ACTOR DNE    Actor 	id = e4fd85b2-c246-4251-8c3c-4c6d0cffdf79	name = Richard Purcell                                   	dob = null    
ACTOR DNE    Actor 	id = b452ce3e-d58e-447a-9d8e-299395823da9	name = Joseph Crehan                                     	dob = null    
ACTOR DNE    Actor 	id = a26037e8-d014-4887-ac1c-a5ebb369513a	name = Norman Willis                                     	dob = null    
ACTOR DNE    Actor 	id = fc7dcd8d-7f1c-4eff-bba0-f56f760b696f	name = Beverly Roberts                                   	dob = null    
ACTOR DNE    Actor 	id = 730fea88-db1f-462e-bf26-c3c881365fe7	name = Cab Colloway                                      	dob = null    
ACTOR DNE    Actor 	id = 0f079771-c23e-47a1-be5f-18fe9fb5ebe5	name = Oscar Polk                                        	dob = null    
ACTOR DNE    Actor 	id = df53f086-aaca-4731-875a-9f795f138c1f	name = Montague Love                                     	dob = null    
ACTOR DNE    Actor 	id = 616ef2cd-9d08-4b8a-8dfb-8d9d74023cae	name = John Ridgely                                      	dob = null    
ACTOR DNE    Actor 	id = 2e79efba-1611-4d62-a0eb-cce35ef10332	name = James Cagney                                      	dob = null    
ACTOR DNE    Actor 	id = 91b985b5-f637-4876-a650-5a744b9a435e	name = Klaus Wennemann                                   	dob = null    
ACTOR DNE    Actor 	id = 288b226a-8f7e-425b-80ee-d57df2699aef	name = Hubertus Bengsch                                  	dob = null    
ACTOR DNE    Actor 	id = 0342fd70-2405-4033-8250-edb009992a8c	name = Corbin Bernsen                                    	dob = null    
ACTOR DNE    Actor 	id = bbf3a8e6-b3fc-41eb-833b-f281e1b6a03a	name = Joanne WhalleyKilmer                              	dob = null    
ACTOR DNE    Actor 	id = e6a9269b-6cb6-4773-8fbe-9956df3321a4	name = Corbin Bernsen                                    	dob = null    
ACTOR DNE    Actor 	id = 20cb155e-5ef4-4b5a-8766-17cabf7d00c6	name = John Malokvich                                    	dob = null    
ACTOR DNE    Actor 	id = 81ebed3e-830f-490c-b3eb-7a0782ba35eb	name = Dylam McDermott                                   	dob = null    
ACTOR DNE    Actor 	id = b8c5b785-f7db-49ad-9cc6-3ee7b2cc9efd	name = Matthew McConaughy                                	dob = null    
ACTOR DNE    Actor 	id = b768ebe8-ed81-41d5-b1d7-a62a2f829934	name = Bill Paxton                                       	dob = null    
ACTOR DNE    Actor 	id = fca52374-2860-4c08-9caf-1ef7396b1618	name = Michael Gwynn                                     	dob = null    
ACTOR DNE    Actor 	id = 80769b42-00e6-404f-86dc-828a7e83533d	name = Faten Hamana                                      	dob = null    
ACTOR DNE    Actor 	id = 112fa409-78d3-41a7-a19c-50bfe6bc503d	name = John Mellon                                       	dob = null    
ACTOR DNE    Actor 	id = 8f1c4a9b-cc0c-47e6-9c53-439b3115b512	name = Eric Pohlman                                      	dob = null    
ACTOR DNE    Actor 	id = cf00d986-bd1a-4f8c-b5d8-4567460e0bc6	name = Frankie Lymon and the teenagers                   	dob = null    
ACTOR DNE    Actor 	id = 0297d196-6225-48eb-be38-a8e0bc26a701	name = Nancy Carrol                                      	dob = null    
ACTOR DNE    Actor 	id = 00142ba6-cd9e-49b6-acda-3929601fbf47	name = Stanley Smith                                     	dob = null    
ACTOR DNE    Actor 	id = 3e5a49bc-50c6-4d93-8d3d-021b4f68823d	name = Skeets Gallagher                                  	dob = null    
ACTOR DNE    Actor 	id = 9e90156c-494c-4bde-8f37-0bf87e9eee69	name = Lillian Roth                                      	dob = null    
ACTOR DNE    Actor 	id = 437ce4d9-d5a5-4d1a-b0c8-94cf54057244	name = Harry Green                                       	dob = null    
ACTOR DNE    Actor 	id = 21b79b3c-da4c-441a-b1f7-6f33f65c0fb1	name = William Collier~jr.                               	dob = null    
ACTOR DNE    Actor 	id = b7a8eb18-1ebe-4900-adb4-26caf01b44cb	name = Roscoe Ates                                       	dob = null    
ACTOR DNE    Actor 	id = a78da2e3-7b87-466e-93e7-79695c15ced1	name = Stanley Fields                                    	dob = null    
ACTOR DNE    Actor 	id = 1af772a0-723f-4a3f-b126-d49148433329	name = Dorothy MacKaill                                  	dob = null    
ACTOR DNE    Actor 	id = 4b5b976f-bd71-46ac-b284-11036755fcd3	name = Ben Bernie                                        	dob = null    
ACTOR DNE    Actor 	id = 72485939-6b22-49f7-9941-24fbb4def0bf	name = Dorothy Dell                                      	dob = null    
ACTOR DNE    Actor 	id = 3ad8aca6-fc89-45c3-90be-c6d9abf6a5a4	name = Arline Judge                                      	dob = null    
ACTOR DNE    Actor 	id = 73269ffa-f693-4520-bd31-085abad6b1a4	name = Allison Skipworth                                 	dob = null    
ACTOR DNE    Actor 	id = c3c175a5-3707-420a-8e17-b399b522846f	name = Gertrude Michael                                  	dob = null    
ACTOR DNE    Actor 	id = e6bf5504-797a-4c89-8c76-6bfd00be0b73	name = Leona Drake                                       	dob = null    
ACTOR DNE    Actor 	id = 574f2af3-14de-478f-8b62-848acd1cdd5b	name = Gloria Shea                                       	dob = null    
ACTOR DNE    Actor 	id = 84d8d2b7-7162-414b-9793-176acdd4fc61	name = Anne Sheridan                                     	dob = null    
ACTOR DNE    Actor 	id = 6183cd54-eb19-49a5-a2bf-f7916b4044f3	name = Luis Alberni                                      	dob = null    
ACTOR DNE    Actor 	id = cb2e2c87-dc4f-44cf-a875-0ac29d62986e	name = Edgar Buchanan                                    	dob = null    
ACTOR DNE    Actor 	id = db0092b4-79b5-40c6-b678-89fd82e79e65	name = Betty Lou Gerson                                  	dob = null    
ACTOR DNE    Actor 	id = 8ff5e0bf-66c8-4800-af5a-88b82c70e3c5	name = Louis Prima                                       	dob = null    
ACTOR DNE    Actor 	id = f5f233f1-1204-486b-85b0-a631fec0ac47	name = Mel Blanc                                         	dob = null    
ACTOR DNE    Actor 	id = 469b8891-53b4-40d2-9d8b-17b2b3c384e8	name = Mel Torme                                         	dob = null    
ACTOR DNE    Actor 	id = 1bffa087-4d3f-4676-b7f7-390b1f1c825d	name = Jean Pierre Aumont                                	dob = null    
ACTOR DNE    Actor 	id = bc70d914-37e3-4f85-8141-49e991a8e604	name = Charles Killman                                   	dob = null    
ACTOR DNE    Actor 	id = faec0761-86b1-4dc2-8408-e031fdb05b73	name = Meredith Salberger                                	dob = null    
ACTOR DNE    Actor 	id = 1b15711a-63e9-4d06-9ab2-bca7266a206b	name = Louanne                                           	dob = null    
ACTOR DNE    Actor 	id = f20e50da-e0ac-4eb8-b219-9ddd57ead19f	name = Mathew L. Perry                                   	dob = null    
ACTOR DNE    Actor 	id = 0ab4e1a8-883f-4f92-a4f3-a2af064ac81b	name = sa                                                	dob = null    
ACTOR DNE    Actor 	id = 81890265-c6f5-44e1-af88-7dcbdbaf2fae	name = Hans Albers                                       	dob = null    
ACTOR DNE    Actor 	id = 3e081797-5d1d-4096-91ed-3e3d70dcdfa6	name = Erich vonStroheim                                 	dob = null    
ACTOR DNE    Actor 	id = 9a58d08b-7c86-42fd-a8a9-374e92512028	name = Alex Rebar                                        	dob = null    
ACTOR DNE    Actor 	id = 9a787b78-0e68-444b-80eb-20ed204b2b4f	name = Myron Healy                                       	dob = null    
ACTOR DNE    Actor 	id = d2b78172-016f-4132-a1a5-c935690c5d18	name = Jonathan Demme                                    	dob = null    
ACTOR DNE    Actor 	id = 035242bc-805f-4ee4-b98b-ff5d48b8b618	name = Angelo Rossitto                                   	dob = null    
ACTOR DNE    Actor 	id = dd7a9762-a98b-4f4c-b428-0ea7847c64a2	name = Nichel Nichols                                    	dob = null    
ACTOR DNE    Actor 	id = 62410dfc-4d90-40bd-8c64-5993bd971001	name = Dennnis Price                                     	dob = null    
ACTOR DNE    Actor 	id = dc5048fc-6917-488b-8b76-20a8a4a2ce21	name = Rogney Bewes                                      	dob = null    
ACTOR DNE    Actor 	id = 6bb20fdd-23bb-4cb2-a021-0793793c8f18	name = Kevin Conway                                      	dob = null    
ACTOR DNE    Actor 	id = 9d54819f-6add-4aeb-8d5b-c39133cdb8be	name = Brynn Thayer                                      	dob = null    
ACTOR DNE    Actor 	id = 43bf26fb-a322-4f95-a654-7e0b3746d938	name = Steve James                                       	dob = null    
ACTOR DNE    Actor 	id = 5e33cdd3-7919-425b-b12d-c63236739d37	name = Oskar Karlweiss                                   	dob = null    
ACTOR DNE    Actor 	id = 9095f47e-c0a6-4838-8278-690cbdc6116b	name = Olga Tchekhova                                    	dob = null    
ACTOR DNE    Actor 	id = 7262ad0a-9457-4c79-9fe1-22b1255f3f8a	name = Hugh Buckler                                      	dob = null    
ACTOR DNE    Actor 	id = ffe88411-e226-4075-9f65-f107023e5b85	name = Liamu                                             	dob = null    
ACTOR DNE    Actor 	id = 6cf3ebf1-53ea-4920-9100-49e66e1a8fc7	name = Bogo                                              	dob = null    
ACTOR DNE    Actor 	id = 35034bea-df30-4e92-91e6-65cac64fa051	name = Mike Bradford                                     	dob = null    
ACTOR DNE    Actor 	id = e34e3f39-15fe-4852-8651-bd8d93bd66e1	name = Karen Mallet                                      	dob = null    
ACTOR DNE    Actor 	id = f869ea10-0b16-475e-87b3-f6607a49ad47	name = Harry Millard                                     	dob = null    
ACTOR DNE    Actor 	id = a6b7de41-c597-4381-b219-b27a3c2ae4d3	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = ac9babf7-f2f7-47f7-ad20-df2dd46a082c	name = Bob Wills                                         	dob = null    
ACTOR DNE    Actor 	id = 9bce7594-c5dc-4296-b8cc-cc1bba6b2ca0	name = Richrad Petty                                     	dob = null    
ACTOR DNE    Actor 	id = 5bc29b5b-3ddf-42e0-8872-14e78db8e64a	name = Sheri Benet                                       	dob = null    
ACTOR DNE    Actor 	id = e9b54ff5-f1be-4b9c-9c58-721e4ec6f708	name = Barry Darval                                      	dob = null    
ACTOR DNE    Actor 	id = 9974d518-fcda-4a8b-a635-60d8682e038c	name = John Arnold                                       	dob = null    
ACTOR DNE    Actor 	id = 13e2f755-d7ed-4b3b-baca-702c83c66555	name = Arlen Dean Snyder                                 	dob = null    
ACTOR DNE    Actor 	id = 762a6462-5ea9-46e1-bcb1-87f567781228	name = Gene Bua                                          	dob = null    
ACTOR DNE    Actor 	id = 7877abba-176d-484a-a33d-9203b997a7d8	name = Kendra Kerr                                       	dob = null    
ACTOR DNE    Actor 	id = 4db65b47-cec0-4d5e-b2c8-4e8a2ab1ce7a	name = Val Bosoglio                                      	dob = null    
ACTOR DNE    Actor 	id = 2aabe93a-e1fb-4a5b-9422-63fcc23c4174	name = Cameron Hall                                      	dob = null    
ACTOR DNE    Actor 	id = 9c61b3c2-496a-44e9-9f45-5ef08f6bda8d	name = Eileen Way                                        	dob = null    
ACTOR DNE    Actor 	id = ed3199cc-8f1e-4dff-adad-cdd92d31fb12	name = William Fairbanks                                 	dob = null    
ACTOR DNE    Actor 	id = 4fd2b1ee-e643-40b1-a2d5-24b9a4d3593d	name = Chief Big Tree                                    	dob = null    
ACTOR DNE    Actor 	id = d559c792-cc43-4e54-8ef6-de37cf11c29f	name = Dorothy Sebastian                                 	dob = null    
ACTOR DNE    Actor 	id = dccee6b0-a0cb-4817-b508-220d25e59e71	name = Charles Bell                                      	dob = null    
ACTOR DNE    Actor 	id = b0d948f2-dfd4-4819-8dc3-883be58124d3	name = William Fairbanks                                 	dob = null    
ACTOR DNE    Actor 	id = 4d78b8da-8174-427c-a6f3-da72dd8b3203	name = Chief Big Tree                                    	dob = null    
ACTOR DNE    Actor 	id = 6a61293b-0d7b-4c68-9d5a-7a9900fac884	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = bd7e7baf-67a7-4bfc-9702-d12581f21fc0	name = Natalie Moorhead                                  	dob = null    
ACTOR DNE    Actor 	id = 8058a81a-6f0a-40cb-8a0e-be9b77be1db7	name = Edward Brophy                                     	dob = null    
ACTOR DNE    Actor 	id = 5197c4f6-0145-4578-b34d-18017d618e3a	name = Cecelia Parker                                    	dob = null    
ACTOR DNE    Actor 	id = 5eca98ac-3738-4aa1-ad17-42d10953ffaf	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = f3d493a4-f4eb-4356-9c1b-3a017ab8d3ef	name = Jeanettte MacDonald                               	dob = null    
ACTOR DNE    Actor 	id = 07f88450-db61-4531-a6a4-28fa519e5bb6	name = George Regas                                      	dob = null    
ACTOR DNE    Actor 	id = d77592ab-2ea3-498d-a74d-9af6409087fc	name = David Nivens                                      	dob = null    
ACTOR DNE    Actor 	id = 6aa27e54-4476-4aca-936a-7102e867fffa	name = Alan Marshall                                     	dob = null    
ACTOR DNE    Actor 	id = e6ca0b09-d0fe-45e8-9dea-230e5d408408	name = Claudette Cobert                                  	dob = null    
ACTOR DNE    Actor 	id = 1cb7b869-3948-407c-81f5-ba7f5c9b9a3f	name = Cecelia Parker                                    	dob = null    
ACTOR DNE    Actor 	id = 9fdae788-1f41-4dfd-a995-dc112d39fafc	name = Sig Rumann                                        	dob = null    
ACTOR DNE    Actor 	id = acdfdbfd-ce40-4d36-8d70-ee60d6e041c5	name = Philip Merryvale                                  	dob = null    
ACTOR DNE    Actor 	id = ef010e00-011b-4903-acd4-16e0df8c721e	name = Matthew Boulton                                   	dob = null    
ACTOR DNE    Actor 	id = 821fff6a-cb12-4a3b-86ad-4e8850053545	name = Ethel waters                                      	dob = null    
ACTOR DNE    Actor 	id = 55116fbf-cdca-48ae-ba20-a95336c6e5c2	name = Dennis Hooey                                      	dob = null    
ACTOR DNE    Actor 	id = bc3abab9-0b96-4acd-8b57-68b1df54fc07	name = Fred Kohler                                       	dob = null    
ACTOR DNE    Actor 	id = c877a0c9-3839-4511-b51a-450ca1257a30	name = Fritzi Ridgeway                                   	dob = null    
ACTOR DNE    Actor 	id = c3403a78-450f-4602-9efa-243e8a0f78dc	name = Isabell Jewell                                    	dob = null    
ACTOR DNE    Actor 	id = 0dd3921b-5075-4af8-ba58-84c19c85e9be	name = Vincent Sherman                                   	dob = null    
ACTOR DNE    Actor 	id = c2d744be-21b8-4c4f-ab51-3a2a1ad99f3f	name = Marcia Mae Jones                                  	dob = null    
ACTOR DNE    Actor 	id = 71c0a232-b349-469b-8ec4-7ecceeb01c26	name = Allan Jenkins                                     	dob = null    
ACTOR DNE    Actor 	id = 4cd773cf-41fd-4ab7-8466-f599db7768ac	name = Gabriel Dell                                      	dob = null    
ACTOR DNE    Actor 	id = a7d8c394-a2ab-44c8-94ce-1236ff94b342	name = Bobby Jordan                                      	dob = null    
ACTOR DNE    Actor 	id = 83dfd8ae-1675-4597-8765-d8f41cfba0ae	name = Bernard Punsley                                   	dob = null    
ACTOR DNE    Actor 	id = ee7d486b-65e0-4cee-9aec-87a83ea0076e	name = Jake Litel                                        	dob = null    
ACTOR DNE    Actor 	id = b76107ef-c4ea-41a1-90fe-e46a87dea019	name = Gordon Oliver                                     	dob = null    
ACTOR DNE    Actor 	id = 00681605-8a66-4ab1-b37a-a824d815c120	name = Alice Ehlers                                      	dob = null    
ACTOR DNE    Actor 	id = dc79cec9-81c5-43c9-b2ae-aaa36eec8312	name = Tetsu Komai                                       	dob = null    
ACTOR DNE    Actor 	id = dcc3e934-8933-4c61-997a-2325c38713b0	name = Lilian Bond                                       	dob = null    
ACTOR DNE    Actor 	id = 9537f12c-8904-48cc-9364-945e22fc6360	name = Tom Tyler                                         	dob = null    
ACTOR DNE    Actor 	id = 22c16af4-5e49-48c0-96cf-1cfafa873af5	name = Richrad ney                                       	dob = null    
ACTOR DNE    Actor 	id = e480eeb4-96f2-414d-98c7-5675f8d201bd	name = Oliva deHavilland                                 	dob = null    
ACTOR DNE    Actor 	id = babb25aa-98d1-4484-9470-62f675776c51	name = George McReady                                    	dob = null    
ACTOR DNE    Actor 	id = c5b065c2-bfa3-4803-9019-0b675d8579c0	name = Eddie Alberts                                     	dob = null    
ACTOR DNE    Actor 	id = c35d6c26-b304-423c-b478-8c6a502e620c	name = Barry Kelley                                      	dob = null    
ACTOR DNE    Actor 	id = c3cba976-1a9e-42ad-939d-f4af5762a0ce	name = Margaret Rawlings                                 	dob = null    
ACTOR DNE    Actor 	id = c110a70e-408e-4d72-8282-c951cdaa40d7	name = Theresa Wright                                    	dob = null    
ACTOR DNE    Actor 	id = ca679630-2cb3-4c30-b505-691b16268a8f	name = Babe Ruth                                         	dob = null    
ACTOR DNE    Actor 	id = 1a67f01a-5940-4e8b-bdb9-a78efddb77e1	name = Carroll Baker                                     	dob = null    
ACTOR DNE    Actor 	id = 1c4f79a6-0be3-42c5-ad71-9ecfa8f76be0	name = Alfonso Bedaya                                    	dob = null    
ACTOR DNE    Actor 	id = 55463a56-e15a-46af-bbdc-7e7948548e6a	name = Shirley McLaine                                   	dob = null    
ACTOR DNE    Actor 	id = 81143000-6a43-4eb6-bc34-8a4bc4f15a36	name = Karen Balkin                                      	dob = null    
ACTOR DNE    Actor 	id = 685905a6-44de-45a6-95cc-83b0d02e52bc	name = Arch Johnson                                      	dob = null    
ACTOR DNE    Actor 	id = c58d1298-44cd-46a6-b10f-8dcb8ea4e071	name = Gladys Brockwell                                  	dob = null    
ACTOR DNE    Actor 	id = 128cf068-1a95-4250-8aa3-03156a7cecd8	name = Kate Lester                                       	dob = null    
ACTOR DNE    Actor 	id = 78cb7aa3-9f56-41a3-8526-fddae022e61f	name = Edd Byrnes                                        	dob = null    
ACTOR DNE    Actor 	id = 740a7f32-4c28-4ee5-ad7b-2c0ff55eaeec	name = Susan Hubble                                      	dob = null    
ACTOR DNE    Actor 	id = d5ac93fa-d81d-434e-ab88-4a78297a974d	name = George DiSend                                     	dob = null    
ACTOR DNE    Actor 	id = 9c85ef7e-75e2-42ec-abc2-1428c812c6d0	name = Donelly                                           	dob = null    
ACTOR DNE    Actor 	id = e25df236-5074-43b8-9724-263bcb1d5a56	name = Hardin                                            	dob = null    
ACTOR DNE    Actor 	id = 0891b4ed-ee71-4881-877a-c504450b009b	name = Davis Roberts                                     	dob = null    
ACTOR DNE    Actor 	id = 1dfb902d-9218-44ed-9855-954e84f04d33	name = Ann Esther                                        	dob = null    
ACTOR DNE    Actor 	id = fe8b9d9a-420f-4b9a-953b-457b267c424c	name = Ron Ely                                           	dob = null    
ACTOR DNE    Actor 	id = 8aaa324d-8912-4f01-99c1-fa510dd543a2	name = Billy Green Bush                                  	dob = null    
ACTOR DNE    Actor 	id = d5219b9c-20e0-45d6-820b-5269a2ef594b	name = Eisha Cook~jr                                     	dob = null    
ACTOR DNE    Actor 	id = c34eea80-396b-4c1f-9fbf-a0c99be8c435	name = Lee Powell                                        	dob = null    
ACTOR DNE    Actor 	id = 776f5435-7bf1-490e-b279-53b406feb8e6	name = Chief Thundercloud                                	dob = null    
ACTOR DNE    Actor 	id = 2c2db297-bfd8-4ada-bfb1-5e283502a0cd	name = Lynne Roberts                                     	dob = null    
ACTOR DNE    Actor 	id = ad3d2d9a-6ef6-4351-9a86-afd922fc17dc	name = Robert Livingstone                                	dob = null    
ACTOR DNE    Actor 	id = e2a44d4d-b5d5-413c-a473-d17674be7323	name = Chief Thundercloud                                	dob = null    
ACTOR DNE    Actor 	id = 5f514828-27b9-49e5-9652-3540cabe2348	name = Jinx Falken                                       	dob = null    
ACTOR DNE    Actor 	id = d008294f-98bf-4eca-9faa-fbde0302466e	name = Ralph Dunn                                        	dob = null    
ACTOR DNE    Actor 	id = 32ddc742-1ccd-4aa3-9813-2b9abe9545e1	name = J.Farrell McDonald                                	dob = null    
ACTOR DNE    Actor 	id = aa62fb66-f88e-4da6-9826-3aaca3bf984a	name = William Royle                                     	dob = null    
ACTOR DNE    Actor 	id = 3cd151a3-f08e-4fbe-afb2-a7e82e3a77b8	name = Robert Kellard                                    	dob = null    
ACTOR DNE    Actor 	id = b7736033-0684-4d8a-a70a-ae80655a071d	name = Gloria Franklin                                   	dob = null    
ACTOR DNE    Actor 	id = 991776e2-fd5a-4b8e-af98-cd7d91e428f8	name = Luana Walters                                     	dob = null    
ACTOR DNE    Actor 	id = f7d7a437-19ff-4ca2-b90d-c7656d251cad	name = Kay Aldridge                                      	dob = null    
ACTOR DNE    Actor 	id = b127dab9-33a8-4543-a0ac-3bc6a59e67dd	name = Clayton Moore                                     	dob = null    
ACTOR DNE    Actor 	id = cb418aec-f530-41c6-a1c2-8f3f4b5062a2	name = Lorna Gray                                        	dob = null    
ACTOR DNE    Actor 	id = 9fbb48ff-a7d1-4fe6-91f4-8e571773b18f	name = George Cleveland                                  	dob = null    
ACTOR DNE    Actor 	id = efe52a41-989e-4b4d-854f-793ad5e16d0f	name = Richard Bakalyan                                  	dob = null    
ACTOR DNE    Actor 	id = d152e08c-48b6-43b6-851b-fa4845378726	name = Corey allen                                       	dob = null    
ACTOR DNE    Actor 	id = 1d32f6ad-0fee-4c6a-b9f4-df2719c9793e	name = Rebecca Welles                                    	dob = null    
ACTOR DNE    Actor 	id = 0d867834-1a66-42a9-9eea-c5d311fa8da3	name = Anne Whitfield                                    	dob = null    
ACTOR DNE    Actor 	id = b7265f28-f758-425a-8fb9-181c3b282648	name = Richard Bakalyan                                  	dob = null    
ACTOR DNE    Actor 	id = 1405e089-dea1-4790-9b24-4374b8688144	name = Emin Sivas                                        	dob = null    
ACTOR DNE    Actor 	id = 8650c84a-9d3c-4bed-b9f8-68f2f777af9e	name = Ulf Brunneberg                                    	dob = null    
ACTOR DNE    Actor 	id = 7b8ba22d-0b0a-46aa-9780-fee3c7a8378e	name = Essy Person                                       	dob = null    
ACTOR DNE    Actor 	id = de6424cc-478a-438f-8f6e-8356b05855bb	name = Sven-Bentil Taube                                 	dob = null    
ACTOR DNE    Actor 	id = dd26f475-379b-4ec7-8c6e-931a58089bf5	name = Miguel Bos\'e                                     	dob = null    
ACTOR DNE    Actor 	id = 3b42fdbd-31cf-44bb-ab44-8510f8eaa2bb	name = Enrique Guitart                                   	dob = null    
ACTOR DNE    Actor 	id = dc24c66b-5fb6-4357-b9e6-af7206a4512f	name = Marta Flores                                      	dob = null    
ACTOR DNE    Actor 	id = 329196c6-2463-4126-8023-8a48c9211998	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 956f79f3-3caf-4a8a-aa8f-8b94429096c6	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 8840de42-0434-4591-9b32-3a94b70eba23	name = Gianfranco Giachetti                              	dob = null    
ACTOR DNE    Actor 	id = 85469265-c2df-4732-a1bb-e68668000920	name = Rosanna Podesta                                   	dob = null    
ACTOR DNE    Actor 	id = 3fb9813d-2939-4ad0-b15a-b2d1a2eb2638	name = William Lancaster                                 	dob = null    
ACTOR DNE    Actor 	id = 8f334885-b3cc-44ea-b847-4989c7d509c8	name = Mario Ferrari                                     	dob = null    
ACTOR DNE    Actor 	id = fdb45db1-dd01-4722-b682-477a5dec81a0	name = Sara Moniel                                       	dob = null    
ACTOR DNE    Actor 	id = 5319d62e-c479-474f-aacd-ccf04b6d4a06	name = Antonio Vilar                                     	dob = null    
ACTOR DNE    Actor 	id = 12b96c63-bd56-41d6-a8ba-c25899416cda	name = Liselotte                                         	dob = null    
ACTOR DNE    Actor 	id = 418f1cdb-31a4-4389-897b-2c68c1e11bbe	name = Aron Eckhard                                      	dob = null    
ACTOR DNE    Actor 	id = 0477f0ac-aef0-4caa-8578-6687dd0eeb94	name = Stacy Edwards                                     	dob = null    
ACTOR DNE    Actor 	id = 28c00280-2144-47a9-9df2-89e34dee99b4	name = Malloy                                            	dob = null    
ACTOR DNE    Actor 	id = 7ec41ec7-69cc-4ba6-a311-d197ed9f29a8	name = Jenny Ingo                                        	dob = null    
ACTOR DNE    Actor 	id = 7360a277-1404-4495-b4f7-3d944bb70375	name = Gustaf Grundgens                                  	dob = null    
ACTOR DNE    Actor 	id = 23b99512-1a83-460f-bd69-2842910fb8cb	name = Paul Gunther                                      	dob = null    
ACTOR DNE    Actor 	id = a95aad04-819f-4570-93fb-8ee133a847cd	name = Ron Ely                                           	dob = null    
ACTOR DNE    Actor 	id = 3df47a37-982d-4b9c-a429-e31f68ec168a	name = Simone Genevois                                   	dob = null    
ACTOR DNE    Actor 	id = ec3c6afd-d372-4588-8e4a-b4279cf27697	name = Mr.~Kent                                          	dob = null    
ACTOR DNE    Actor 	id = 10411b90-8e90-411d-b4d1-b3b6c0563d03	name = Pat Tallman                                       	dob = null    
ACTOR DNE    Actor 	id = 070ce877-0006-4614-aecc-4aaa6d191e61	name = Daniel Harris                                     	dob = null    
ACTOR DNE    Actor 	id = 86273728-b644-48be-aea3-f7a9eb6f3c3f	name = Jaraj                                             	dob = null    
ACTOR DNE    Actor 	id = cfb3b912-f6b5-4d76-a18f-8767c9b3dc93	name = Narfis                                            	dob = null    
ACTOR DNE    Actor 	id = 45824c20-7c82-4f33-a3a7-d8f851a93c25	name = Imperio Argentina                                 	dob = null    
ACTOR DNE    Actor 	id = 36609148-533f-4611-81e0-f8cd18573063	name = Nargis                                            	dob = null    
ACTOR DNE    Actor 	id = 220a9f8c-cdbd-40f8-a4e2-5b1ece0be3b4	name = Scott Valentine                                   	dob = null    
ACTOR DNE    Actor 	id = d9d3ee09-6960-47f0-9838-2509501c9965	name = Vanessa Angel                                     	dob = null    
ACTOR DNE    Actor 	id = 8aab3c11-d642-4049-9d1c-6e1ffe8321b0	name = Talia Balsam                                      	dob = null    
ACTOR DNE    Actor 	id = 1a64059b-ecb9-4bab-83c7-12bdc1c2ad96	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = edd0235a-6025-4bc4-8da8-ceffa352536e	name = Stanislav Yaskevich                               	dob = null    
ACTOR DNE    Actor 	id = 9fb1ad8d-868b-4ce5-88c7-28c1a585a0ea	name = Sergie Mezhinsky                                  	dob = null    
ACTOR DNE    Actor 	id = 2ffc72f2-9ae7-4145-aadd-b4d326aa1a4e	name = Nicolai Chersakov                                 	dob = null    
ACTOR DNE    Actor 	id = 6ae8481a-71f2-4c07-812e-f82be27d621e	name = Anil Kapoor                                       	dob = null    
ACTOR DNE    Actor 	id = 3c53a873-d8c3-48ea-92fe-e79b918ad368	name = Tabbu                                             	dob = null    
ACTOR DNE    Actor 	id = af7f0ae3-0b94-4589-ae93-2449e8b14d47	name = Pooja Batra                                       	dob = null    
ACTOR DNE    Actor 	id = bf8698db-3792-471e-865c-55111ce2aaf3	name = Amrish Puri                                       	dob = null    
ACTOR DNE    Actor 	id = 00cc93e3-12c5-4dbd-acff-a0860809a7eb	name = Gottfried John                                    	dob = null    
ACTOR DNE    Actor 	id = 4d4d4c48-4acd-48f0-9d74-97e3b1cf687d	name = Mark Rylance                                      	dob = null    
